id;Crop
6829;soybean
576;winter_wheat
4316;corn
6584;corn
1226;cotton
5447;winter_wheat
4614;soybean
3373;cotton
5362;winter_wheat
5065;winter_wheat
1208;winter_wheat
2105;soybean
3838;soybean
5936;soybean
424;soybean
1435;winter_wheat
4531;corn
4068;corn
2417;corn
1557;corn
2792;soybean
1202;winter_wheat
6865;soybean
2787;soybean
5219;winter_wheat
791;corn
3068;cotton
118;soybean
2610;soybean
4450;corn
471;winter_wheat
4573;soybean
871;winter_wheat
4672;soybean
6604;soybean
4480;corn
2723;soybean
4476;corn
50;cotton
952;winter_wheat
4809;winter_wheat
5464;winter_wheat
336;soybean
6677;corn
3733;corn
1275;winter_wheat
1865;corn
4303;soybean
5545;winter_wheat
319;soybean
2138;soybean
1765;corn
2863;soybean
302;soybean
6779;soybean
6248;corn
1107;cotton
1227;cotton
4924;winter_wheat
4053;corn
1357;cotton
1060;cotton
541;winter_wheat
4787;winter_wheat
5964;soybean
3296;cotton
6545;soybean
2484;soybean
2295;corn
6704;soybean
344;soybean
5073;winter_wheat
1582;corn
4552;cotton
452;soybean
2313;soybean
720;winter_wheat
5614;corn
4008;soybean
4127;corn
5276;winter_wheat
3874;soybean
5566;corn
5033;winter_wheat
3418;cotton
4686;soybean
6975;soybean
601;corn
1384;winter_wheat
5529;winter_wheat
4930;winter_wheat
3960;soybean
4822;winter_wheat
5641;corn
4346;corn
5981;soybean
4431;corn
1462;cotton
5731;corn
2856;corn
684;cotton
221;corn
5477;winter_wheat
482;cotton
5454;winter_wheat
224;corn
4038;corn
3119;cotton
1087;winter_wheat
6218;corn
990;soybean
2482;corn
279;soybean
5036;winter_wheat
4185;corn
2805;corn
6354;soybean
2273;corn
674;winter_wheat
5237;corn
3630;corn
1224;cotton
6931;soybean
2360;corn
6234;corn
6610;corn
1010;winter_wheat
2;corn
2948;cotton
4714;soybean
6249;corn
2897;corn
1793;corn
5799;corn
6197;corn
3725;corn
3864;soybean
1995;corn
4651;soybean
2601;corn
4327;corn
5843;soybean
4304;corn
6550;soybean
5231;winter_wheat
999;winter_wheat
1244;winter_wheat
3408;cotton
5813;soybean
3961;soybean
2115;soybean
6240;corn
6824;soybean
5891;soybean
6976;soybean
2359;corn
4826;winter_wheat
252;soybean
1730;corn
2749;soybean
477;corn
1154;winter_wheat
1348;cotton
3666;corn
6621;corn
5824;soybean
1858;corn
1613;corn
1056;cotton
6518;soybean
2675;soybean
4296;corn
493;soybean
4795;winter_wheat
4703;soybean
6301;soybean
6794;soybean
2909;soybean
110;soybean
4494;corn
1942;corn
2337;corn
5124;corn
4656;soybean
6751;corn
1434;winter_wheat
440;winter_wheat
512;winter_wheat
6356;soybean
4064;corn
4025;corn
1378;winter_wheat
5580;corn
740;soybean
3417;cotton
5535;winter_wheat
4226;soybean
1232;cotton
1644;corn
1355;cotton
2899;corn
6215;corn
913;soybean
3079;cotton
5252;soybean
5784;corn
5814;soybean
3732;corn
1412;cotton
3861;soybean
259;corn
6322;soybean
599;corn
457;winter_wheat
3268;cotton
241;soybean
5462;winter_wheat
5151;winter_wheat
2621;soybean
6317;soybean
1800;corn
3088;cotton
1999;corn
4356;corn
5885;soybean
6257;corn
465;winter_wheat
6755;corn
4794;winter_wheat
1346;cotton
138;soybean
3467;cotton
3609;rice
3524;cotton
5698;corn
2472;corn
1033;winter_wheat
6972;soybean
1071;winter_wheat
1711;corn
6980;soybean
3095;cotton
4387;corn
4891;winter_wheat
6121;corn
2751;soybean
2011;corn
954;winter_wheat
6710;corn
1569;corn
1482;winter_wheat
3279;winter_wheat
6377;soybean
1938;corn
1510;winter_wheat
3036;cotton
1944;corn
5376;winter_wheat
1994;corn
6164;corn
4473;corn
6770;soybean
6386;soybean
5361;corn
2299;corn
5869;soybean
3258;cotton
760;winter_wheat
2153;soybean
4522;corn
5314;corn
6716;corn
4277;corn
5748;corn
5024;winter_wheat
3064;cotton
6959;soybean
59;corn
4161;corn
4617;soybean
5244;corn
5070;winter_wheat
1350;cotton
521;corn
4691;soybean
1455;winter_wheat
1251;winter_wheat
1712;corn
2876;soybean
1835;corn
727;winter_wheat
5732;corn
1001;winter_wheat
1560;corn
5660;corn
4225;soybean
2804;corn
6199;corn
5765;corn
5429;winter_wheat
4147;corn
15;rice
1699;corn
5127;corn
5481;winter_wheat
925;winter_wheat
3084;cotton
1235;cotton
6378;soybean
5728;corn
6027;soybean
6800;soybean
6686;corn
590;winter_wheat
361;corn
4865;winter_wheat
4981;winter_wheat
6349;soybean
3065;cotton
6631;corn
2279;corn
6503;soybean
4211;corn
849;winter_wheat
1678;corn
4168;corn
1812;corn
3426;cotton
4090;corn
6784;soybean
2068;soybean
3779;corn
2300;corn
5035;winter_wheat
3502;cotton
3775;corn
5039;winter_wheat
648;soybean
46;cotton
158;corn
996;winter_wheat
2513;corn
818;winter_wheat
6299;soybean
3730;corn
581;winter_wheat
5345;winter_wheat
6497;soybean
595;corn
278;soybean
5852;soybean
4623;soybean
3157;cotton
2481;corn
3472;cotton
6818;soybean
3545;rice
3257;cotton
2218;corn
1458;cotton
825;corn
787;corn
6038;soybean
3096;cotton
4329;corn
596;corn
1441;winter_wheat
5356;winter_wheat
1166;winter_wheat
1418;cotton
2653;corn
1492;cotton
2819;corn
2231;soybean
3648;rice
3959;corn
1544;corn
5629;corn
3822;soybean
3033;soybean
3333;cotton
3089;cotton
6945;soybean
73;corn
84;soybean
2534;soybean
2253;corn
6135;corn
4099;corn
882;corn
2527;soybean
3754;corn
2150;soybean
5337;winter_wheat
3015;cotton
4839;winter_wheat
3587;rice
6568;soybean
4044;soybean
3040;cotton
1597;corn
518;corn
6929;soybean
2790;soybean
5329;soybean
6954;soybean
235;soybean
2717;soybean
6769;soybean
1883;corn
3697;corn
4160;corn
5649;corn
5208;winter_wheat
6003;soybean
47;cotton
2113;soybean
1097;cotton
4841;winter_wheat
3394;cotton
4470;corn
2618;soybean
218;soybean
4332;corn
768;cotton
6075;corn
5234;winter_wheat
101;corn
2393;soybean
3518;cotton
3804;soybean
2871;soybean
3445;cotton
2261;corn
6983;soybean
94;corn
5518;winter_wheat
3510;cotton
6417;soybean
6844;soybean
3371;cotton
6698;corn
6509;soybean
5661;corn
1519;winter_wheat
2968;winter_wheat
5332;winter_wheat
3651;rice
2117;corn
6645;corn
695;winter_wheat
790;corn
6657;corn
6834;soybean
6971;soybean
1105;cotton
4861;winter_wheat
3830;soybean
2552;corn
1815;corn
544;winter_wheat
5607;corn
4309;corn
1894;corn
2757;soybean
890;soybean
4834;winter_wheat
2815;corn
300;soybean
3896;soybean
6016;soybean
3389;cotton
6483;soybean
535;soybean
2827;soybean
3622;corn
3815;soybean
832;winter_wheat
6252;corn
775;winter_wheat
2136;soybean
3834;soybean
2727;corn
1423;cotton
5342;winter_wheat
4796;winter_wheat
642;cotton
4262;soybean
4339;corn
1905;corn
2267;soybean
2403;corn
2258;corn
75;corn
4867;winter_wheat
3699;corn
1965;corn
4921;winter_wheat
4018;corn
4599;soybean
2075;corn
3853;soybean
6007;soybean
3915;soybean
657;soybean
1856;corn
926;winter_wheat
1272;cotton
1966;corn
4693;soybean
116;soybean
4538;corn
1106;cotton
4967;winter_wheat
2959;cotton
4059;corn
3910;soybean
3653;rice
6502;soybean
2755;soybean
154;soybean
4553;cotton
3204;winter_wheat
3190;cotton
497;soybean
5476;winter_wheat
1506;winter_wheat
6201;corn
5616;corn
2835;soybean
3195;cotton
281;soybean
5479;winter_wheat
1288;winter_wheat
1798;corn
475;corn
2670;corn
6738;corn
2655;corn
2435;corn
3358;cotton
6099;corn
2630;soybean
3593;rice
3202;cotton
134;corn
2979;soybean
815;winter_wheat
5305;winter_wheat
6636;corn
1344;cotton
5103;winter_wheat
2761;corn
5914;soybean
5090;corn
2457;soybean
4439;corn
4852;winter_wheat
97;corn
5557;corn
4007;soybean
1207;winter_wheat
6167;corn
2831;soybean
2095;soybean
3191;cotton
2691;corn
4993;winter_wheat
165;corn
5317;winter_wheat
6638;corn
1553;corn
4529;corn
2456;soybean
1987;corn
5911;soybean
5271;winter_wheat
6367;soybean
4534;corn
4999;winter_wheat
1328;winter_wheat
975;corn
1130;cotton
4603;soybean
1927;corn
3505;cotton
4245;soybean
5811;soybean
2814;corn
3638;corn
6899;soybean
4830;winter_wheat
6639;corn
6146;corn
5600;corn
3335;winter_wheat
6011;soybean
268;soybean
5045;winter_wheat
5844;soybean
2443;corn
4136;corn
5389;soybean
4560;cotton
3434;cotton
1950;corn
710;cotton
547;winter_wheat
4019;soybean
5017;winter_wheat
2615;soybean
2930;cotton
2560;corn
4354;corn
3875;soybean
2353;soybean
2441;corn
5764;corn
2018;corn
5457;winter_wheat
4421;corn
6291;corn
6443;soybean
5926;soybean
2740;soybean
6942;soybean
5079;corn
3620;corn
3842;soybean
4613;soybean
6464;soybean
910;winter_wheat
3419;winter_wheat
2973;cotton
1259;cotton
6498;soybean
4842;winter_wheat
4715;soybean
1546;corn
637;corn
6592;corn
5497;winter_wheat
694;winter_wheat
6287;corn
6279;corn
4467;corn
1831;corn
1117;winter_wheat
2701;corn
5670;corn
2053;corn
1233;cotton
2719;soybean
976;corn
500;winter_wheat
6730;corn
1333;winter_wheat
4989;winter_wheat
992;soybean
4982;winter_wheat
658;soybean
5832;soybean
5201;winter_wheat
5683;corn
5026;winter_wheat
6254;corn
5592;corn
2961;cotton
3032;cotton
1108;cotton
6916;corn
6890;soybean
3814;soybean
3308;cotton
3737;corn
4288;soybean
43;cotton
4070;corn
746;soybean
1736;corn
6237;corn
3515;winter_wheat
6801;soybean
2321;corn
4764;winter_wheat
1113;winter_wheat
4447;corn
4167;corn
3503;cotton
970;winter_wheat
6298;corn
6690;corn
5200;winter_wheat
5779;corn
6326;soybean
1794;corn
5644;corn
3044;cotton
1022;soybean
5773;corn
2812;corn
1179;cotton
827;soybean
3163;cotton
506;winter_wheat
2686;corn
783;winter_wheat
5080;corn
5372;corn
5092;corn
6179;corn
2929;cotton
5404;winter_wheat
5921;soybean
6823;soybean
4711;soybean
3458;cotton
661;winter_wheat
3907;soybean
6566;corn
2348;soybean
3267;cotton
2059;soybean
3442;cotton
1628;corn
4419;corn
6805;soybean
3985;corn
4432;corn
1243;winter_wheat
6712;corn
5590;corn
627;winter_wheat
3636;corn
5836;soybean
3695;corn
1981;corn
1970;corn
1396;cotton
463;winter_wheat
367;corn
2334;corn
1121;winter_wheat
2004;corn
44;cotton
6137;corn
4923;winter_wheat
765;winter_wheat
2064;soybean
2350;soybean
1176;cotton
2742;soybean
4005;soybean
466;winter_wheat
282;soybean
6815;soybean
6867;soybean
5293;winter_wheat
207;soybean
6373;soybean
2024;corn
960;winter_wheat
2168;corn
6862;soybean
496;soybean
4757;winter_wheat
5792;corn
6143;corn
580;winter_wheat
4139;corn
2311;soybean
5212;winter_wheat
4322;corn
5300;winter_wheat
1410;winter_wheat
6850;soybean
5425;winter_wheat
5994;soybean
587;winter_wheat
6938;soybean
2753;soybean
1844;corn
1478;winter_wheat
5368;winter_wheat
6107;corn
1587;corn
5961;soybean
2681;corn
2404;corn
3054;cotton
4313;corn
308;soybean
3391;cotton
5907;soybean
6080;corn
39;cotton
5627;corn
823;corn
468;winter_wheat
1813;corn
6000;soybean
3937;soybean
6533;soybean
4561;cotton
293;corn
3045;cotton
1986;corn
232;corn
4289;soybean
5143;soybean
3828;soybean
2516;corn
3852;soybean
5889;soybean
928;winter_wheat
776;winter_wheat
1203;winter_wheat
3486;cotton
4811;winter_wheat
569;soybean
5929;soybean
3664;corn
4516;corn
1830;corn
6180;corn
2707;corn
3012;winter_wheat
6876;corn
2379;corn
4468;corn
1015;soybean
754;winter_wheat
845;winter_wheat
2703;corn
3403;cotton
1983;corn
1146;cotton
2381;corn
2366;corn
1784;corn
3030;soybean
6478;soybean
3424;winter_wheat
6885;soybean
5229;winter_wheat
6455;soybean
4835;winter_wheat
6909;corn
1386;cotton
1810;corn
5456;winter_wheat
6035;soybean
4609;soybean
77;corn
5909;soybean
3986;soybean
3582;rice
342;soybean
1135;cotton
3425;cotton
2178;soybean
393;corn
6672;corn
643;cotton
3617;corn
5691;corn
5919;soybean
2547;soybean
5977;soybean
6333;soybean
4694;soybean
1578;corn
2054;soybean
5551;winter_wheat
1062;cotton
4499;corn
3404;winter_wheat
3297;cotton
3110;cotton
5177;winter_wheat
6104;corn
777;winter_wheat
4284;soybean
2663;corn
5107;winter_wheat
4496;corn
4248;soybean
1000;winter_wheat
4478;corn
3801;soybean
6606;corn
1689;corn
2543;soybean
2352;soybean
1531;corn
2245;corn
2911;soybean
2844;corn
4969;winter_wheat
5635;corn
4449;corn
2997;cotton
2917;soybean
3968;soybean
4141;corn
397;soybean
4351;corn
4542;corn
4551;cotton
2869;soybean
2199;corn
419;soybean
2540;soybean
6473;soybean
2262;corn
4032;corn
4305;corn
142;soybean
803;winter_wheat
1263;cotton
586;winter_wheat
2969;soybean
1696;corn
5046;winter_wheat
6675;corn
1686;corn
755;winter_wheat
5946;soybean
2744;soybean
6968;soybean
5241;corn
6594;corn
591;winter_wheat
5078;soybean
299;soybean
4361;corn
2881;soybean
4503;corn
6965;soybean
1055;cotton
5423;winter_wheat
4697;soybean
3385;cotton
1067;winter_wheat
244;soybean
4171;corn
356;corn
6311;soybean
6214;corn
1690;corn
1110;cotton
2485;soybean
4565;cotton
5922;soybean
203;soybean
6471;soybean
1626;corn
5409;winter_wheat
6112;corn
2175;corn
2957;cotton
4857;winter_wheat
1947;corn
276;soybean
1291;winter_wheat
5524;winter_wheat
6609;corn
2179;soybean
5513;winter_wheat
953;winter_wheat
6538;soybean
1;corn
679;corn
4183;soybean
1893;corn
2483;soybean
3530;cotton
6905;soybean
2643;corn
1084;winter_wheat
3819;soybean
3299;cotton
3851;soybean
726;winter_wheat
2952;cotton
6724;corn
3703;corn
288;corn
6138;corn
3665;corn
454;winter_wheat
462;winter_wheat
5541;winter_wheat
611;soybean
4780;winter_wheat
3952;soybean
4783;winter_wheat
1312;cotton
1977;corn
5856;soybean
1957;corn
1985;corn
5722;corn
420;soybean
4972;winter_wheat
6219;corn
6190;corn
5350;winter_wheat
3736;corn
4002;soybean
3262;winter_wheat
1901;corn
3071;cotton
5328;winter_wheat
4268;corn
1504;winter_wheat
3018;winter_wheat
2712;corn
5034;winter_wheat
3511;winter_wheat
5699;corn
3745;corn
2625;soybean
6496;soybean
2049;corn
1437;winter_wheat
4893;winter_wheat
2647;corn
274;soybean
5021;winter_wheat
5449;corn
4107;corn
577;winter_wheat
2125;corn
1841;corn
1387;cotton
4028;soybean
491;soybean
4023;soybean
4116;corn
6026;soybean
4453;corn
369;soybean
5643;corn
5767;corn
2212;corn
636;corn
1153;winter_wheat
3317;cotton
5716;corn
1036;winter_wheat
2975;soybean
1336;winter_wheat
307;soybean
932;winter_wheat
1245;winter_wheat
2668;corn
4786;winter_wheat
517;corn
1164;winter_wheat
2512;corn
4456;corn
3735;corn
6468;soybean
200;corn
5158;corn
4335;corn
4435;corn
2731;corn
3457;cotton
211;soybean
6360;soybean
4518;corn
3214;cotton
5161;soybean
3999;soybean
531;soybean
6102;corn
1585;corn
2931;cotton
6422;soybean
1138;cotton
6514;soybean
2260;corn
74;corn
123;soybean
6282;corn
349;soybean
3869;soybean
6052;soybean
1161;winter_wheat
1839;corn
4798;winter_wheat
3174;cotton
3139;cotton
357;corn
4670;soybean
6042;soybean
3839;soybean
6614;corn
1485;cotton
1021;soybean
90;soybean
1368;winter_wheat
2818;corn
2374;corn
5562;corn
1388;cotton
6811;soybean
250;soybean
5575;corn
6519;soybean
5531;winter_wheat
3144;cotton
6129;corn
5120;winter_wheat
736;cotton
5666;corn
5284;winter_wheat
4706;soybean
6103;corn
3005;cotton
2019;corn
1507;winter_wheat
4383;corn
340;soybean
6216;corn
352;soybean
1358;cotton
2538;soybean
6557;corn
5190;corn
3056;cotton
5191;corn
3307;cotton
3421;winter_wheat
523;cotton
6750;corn
4363;corn
3704;corn
5227;corn
6855;soybean
3245;cotton
3475;cotton
3984;soybean
6613;corn
748;soybean
3108;cotton
4430;corn
5640;corn
2460;soybean
3873;soybean
2906;soybean
1732;corn
3599;rice
1372;winter_wheat
1428;cotton
6544;soybean
4012;soybean
4688;soybean
5989;soybean
6419;soybean
3611;rice
63;corn
2698;corn
4459;corn
3700;corn
5188;winter_wheat
923;winter_wheat
2953;cotton
2088;corn
1171;cotton
5448;winter_wheat
6082;corn
1221;cotton
6504;soybean
3776;corn
3062;cotton
108;soybean
4350;corn
1555;corn
5895;soybean
3161;winter_wheat
1453;winter_wheat
959;winter_wheat
3644;corn
2853;corn
501;winter_wheat
5533;winter_wheat
3707;corn
1457;winter_wheat
4263;soybean
438;winter_wheat
4153;corn
6599;corn
4254;soybean
1657;corn
854;corn
6854;soybean
3663;corn
1667;corn
3667;corn
209;soybean
3007;cotton
4643;soybean
5221;corn
1762;corn
2317;corn
4639;soybean
4624;soybean
460;winter_wheat
6898;corn
3339;winter_wheat
6407;soybean
2984;cotton
5612;corn
3381;cotton
6427;soybean
1285;winter_wheat
4308;corn
3193;winter_wheat
22;rice
6122;corn
2476;corn
2387;corn
3966;soybean
6272;corn
2363;corn
5452;winter_wheat
5887;soybean
2672;corn
532;soybean
6454;soybean
3047;soybean
723;winter_wheat
2578;soybean
6376;soybean
2204;corn
5859;soybean
545;winter_wheat
3669;corn
6500;soybean
6883;soybean
3407;cotton
3856;soybean
1516;winter_wheat
5598;corn
6145;corn
6711;corn
4391;corn
2506;corn
5884;soybean
1725;corn
5992;soybean
260;corn
3601;rice
4479;corn
1063;cotton
4413;corn
5967;soybean
3360;cotton
1739;corn
4562;cotton
1524;winter_wheat
1199;winter_wheat
6933;soybean
2696;corn
6763;soybean
5568;corn
2600;corn
5081;soybean
3135;cotton
1757;corn
2941;cotton
143;soybean
6907;soybean
1340;cotton
4080;corn
5168;winter_wheat
4745;winter_wheat
3584;rice
4903;winter_wheat
3449;cotton
2401;corn
6127;corn
3659;corn
2862;soybean
893;winter_wheat
3282;winter_wheat
4955;winter_wheat
5573;corn
6659;corn
5495;winter_wheat
2400;corn
4908;winter_wheat
5029;winter_wheat
5902;soybean
4330;corn
351;soybean
4370;corn
1420;cotton
5251;winter_wheat
372;soybean
4310;corn
3727;corn
4403;corn
3285;cotton
6114;corn
5373;winter_wheat
3433;cotton
2280;corn
2793;soybean
1079;winter_wheat
1955;corn
1956;corn
4140;corn
1145;cotton
5681;corn
79;corn
1250;winter_wheat
974;winter_wheat
625;winter_wheat
2475;corn
973;winter_wheat
2936;cotton
3897;soybean
5817;soybean
2956;cotton
6881;soybean
3823;soybean
4731;soybean
6926;soybean
4306;corn
4940;winter_wheat
1043;winter_wheat
6780;soybean
5960;soybean
1655;corn
6623;corn
93;corn
616;soybean
3192;cotton
1781;corn
3454;cotton
111;soybean
5100;winter_wheat
3672;corn
492;soybean
5794;corn
2841;corn
3413;cotton
6231;corn
5118;soybean
1278;winter_wheat
3216;cotton
6264;corn
5908;soybean
4397;corn
1119;winter_wheat
4374;corn
6628;soybean
1724;corn
937;corn
5478;winter_wheat
3133;cotton
2628;soybean
163;corn
166;corn
1904;corn
2715;soybean
6668;corn
3533;cotton
1242;winter_wheat
510;winter_wheat
6802;soybean
1834;corn
550;winter_wheat
2036;corn
4995;winter_wheat
3625;corn
6151;corn
3101;cotton
3247;cotton
1323;winter_wheat
1474;winter_wheat
6220;corn
4997;winter_wheat
167;corn
2243;corn
6548;soybean
3455;winter_wheat
1873;corn
6256;corn
114;soybean
4859;winter_wheat
5665;corn
3740;corn
3847;soybean
1112;winter_wheat
2274;corn
6875;soybean
2122;corn
1513;winter_wheat
5877;soybean
6743;corn
739;cotton
6892;soybean
915;winter_wheat
3953;soybean
2491;soybean
5071;winter_wheat
2035;corn
3186;winter_wheat
731;winter_wheat
944;soybean
3765;corn
3683;corn
5493;winter_wheat
5601;corn
2126;corn
1094;cotton
3816;soybean
5489;winter_wheat
5180;winter_wheat
1292;winter_wheat
1363;winter_wheat
5950;soybean
2080;corn
1471;winter_wheat
843;winter_wheat
6433;soybean
3471;cotton
335;soybean
5720;corn
6402;soybean
4931;winter_wheat
5388;corn
3596;rice
1671;corn
3895;soybean
5858;soybean
2998;soybean
76;corn
3680;corn
5000;winter_wheat
688;soybean
5952;soybean
3363;cotton
4948;winter_wheat
4057;corn
4856;winter_wheat
5004;winter_wheat
99;corn
4750;winter_wheat
772;winter_wheat
6480;soybean
2531;soybean
3929;soybean
1525;corn
5742;corn
4634;soybean
3103;cotton
3306;cotton
490;soybean
6070;corn
4202;corn
3891;soybean
3354;cotton
1341;cotton
5983;soybean
470;winter_wheat
4290;corn
782;winter_wheat
6714;corn
1466;cotton
3914;soybean
1838;corn
4394;corn
4853;winter_wheat
2167;corn
257;corn
1257;cotton
5838;soybean
3011;corn
1900;corn
6760;corn
5642;corn
6132;corn
5511;winter_wheat
2916;soybean
3833;soybean
5192;corn
345;soybean
5278;winter_wheat
2801;corn
4278;corn
3677;corn
2944;cotton
588;winter_wheat
3474;winter_wheat
3197;cotton
267;soybean
3131;cotton
6796;soybean
6793;soybean
1322;winter_wheat
4615;soybean
2173;corn
4914;winter_wheat
3554;rice
2521;corn
686;soybean
2796;soybean
6424;soybean
3073;cotton
1779;corn
5849;soybean
821;corn
4862;winter_wheat
1581;corn
4252;soybean
6985;soybean
3446;cotton
6749;soybean
4600;soybean
553;winter_wheat
1157;winter_wheat
1991;corn
951;winter_wheat
1885;corn
220;soybean
1093;cotton
3603;rice
3182;cotton
2905;soybean
548;winter_wheat
4475;corn
628;winter_wheat
6910;soybean
6410;soybean
1031;winter_wheat
30;rice
6967;soybean
4957;winter_wheat
2057;soybean
3602;rice
4814;winter_wheat
2529;soybean
6313;soybean
1473;winter_wheat
2116;soybean
6174;corn
2500;soybean
2331;corn
5554;corn
2462;soybean
5715;corn
6188;corn
1419;cotton
5953;soybean
1385;winter_wheat
1393;cotton
2445;soybean
6762;soybean
5053;winter_wheat
2688;corn
1432;cotton
2768;corn
4682;soybean
1980;corn
6362;soybean
1367;winter_wheat
3148;cotton
5951;soybean
2682;corn
1490;cotton
2073;soybean
4680;soybean
3080;cotton
464;winter_wheat
6207;corn
1979;corn
6021;soybean
2532;soybean
1921;corn
6071;corn
3872;soybean
1479;winter_wheat
6269;corn
4275;corn
2784;soybean
5397;winter_wheat
1362;winter_wheat
2508;corn
1373;winter_wheat
3938;soybean
4767;winter_wheat
2759;corn
3654;rice
6276;corn
2107;soybean
5853;soybean
1377;winter_wheat
4485;corn
3132;cotton
1188;cotton
4230;corn
2412;corn
2504;soybean
3207;cotton
1911;corn
2186;soybean
3277;winter_wheat
4975;winter_wheat
753;winter_wheat
3473;winter_wheat
2989;soybean
5443;corn
6607;corn
5603;corn
2465;soybean
1143;cotton
6247;corn
3563;rice
6872;soybean
522;cotton
2734;corn
3231;cotton
251;soybean
5105;soybean
6158;corn
5514;winter_wheat
4911;winter_wheat
1988;corn
1032;winter_wheat
6605;corn
6224;corn
1499;cotton
3637;corn
5430;winter_wheat
2795;soybean
280;soybean
5996;soybean
6397;soybean
332;soybean
3922;soybean
620;winter_wheat
659;winter_wheat
2195;soybean
934;winter_wheat
5974;soybean
6601;corn
1611;corn
1829;corn
5279;winter_wheat
1529;corn
6615;corn
763;winter_wheat
6306;soybean
2215;corn
5349;winter_wheat
542;winter_wheat
6952;soybean
6017;soybean
2756;soybean
1345;cotton
4854;winter_wheat
6641;corn
4589;soybean
4627;soybean
6682;corn
5526;winter_wheat
5325;winter_wheat
2079;corn
3939;soybean
2409;corn
2616;soybean
2919;soybean
719;winter_wheat
2657;corn
2683;corn
2627;soybean
1622;corn
2940;cotton
3809;soybean
602;cotton
562;cotton
6501;soybean
538;winter_wheat
6267;corn
6932;soybean
3744;corn
4190;corn
4066;corn
6560;corn
5266;winter_wheat
2497;soybean
3239;cotton
6889;soybean
4821;winter_wheat
6321;soybean
6428;soybean
728;winter_wheat
4192;corn
3280;cotton
3980;soybean
3698;corn
4291;soybean
3435;winter_wheat
4892;winter_wheat
5417;winter_wheat
2729;corn
5060;winter_wheat
2142;soybean
6846;soybean
4547;cotton
1401;winter_wheat
5674;corn
5709;corn
3849;soybean
6448;soybean
6728;corn
5256;winter_wheat
6400;soybean
3278;cotton
1614;corn
1279;winter_wheat
848;winter_wheat
3628;corn
6147;corn
5094;corn
4961;winter_wheat
433;winter_wheat
2602;corn
2599;corn
2988;cotton
2492;soybean
5063;winter_wheat
1053;cotton
2880;soybean
379;soybean
5669;corn
615;soybean
5955;soybean
4481;corn
6923;soybean
6860;soybean
1823;corn
3569;rice
6935;soybean
2676;soybean
1297;winter_wheat
698;winter_wheat
1064;cotton
1926;corn
1601;corn
4095;corn
2060;soybean
4915;winter_wheat
5402;winter_wheat
6152;corn
594;corn
1945;corn
1050;cotton
4125;corn
794;soybean
6056;soybean
2822;soybean
3072;cotton
5247;soybean
6170;corn
1456;winter_wheat
5808;soybean
2713;corn
6366;soybean
1990;corn
4881;winter_wheat
3571;rice
3439;cotton
921;winter_wheat
6355;soybean
1744;corn
5528;winter_wheat
5839;soybean
2429;corn
5056;winter_wheat
1009;winter_wheat
1011;winter_wheat
2803;corn
2986;soybean
129;corn
2800;corn
2673;soybean
1547;corn
1565;corn
6904;soybean
5249;soybean
5321;winter_wheat
4737;winter_wheat
3156;cotton
3300;cotton
3114;cotton
2769;corn
4220;soybean
3884;soybean
4740;winter_wheat
6153;corn
1737;corn
1766;corn
3899;soybean
2860;corn
5500;winter_wheat
4422;corn
6385;soybean
1898;corn
5543;winter_wheat
2937;cotton
6685;corn
800;winter_wheat
5694;corn
1743;corn
4427;corn
3070;cotton
4605;soybean
5149;soybean
3598;rice
6083;corn
2407;corn
3948;soybean
6611;soybean
1864;corn
3995;soybean
1248;winter_wheat
1413;cotton
4145;corn
4996;winter_wheat
5133;corn
4034;soybean
6403;soybean
4436;corn
5786;corn
5831;soybean
4102;corn
1710;corn
5440;winter_wheat
6915;soybean
3788;soybean
1721;corn
2406;corn
958;winter_wheat
6452;soybean
4991;winter_wheat
3845;soybean
1126;winter_wheat
4286;soybean
1102;cotton
2139;soybean
5138;corn
5753;corn
4741;winter_wheat
5432;soybean
5510;winter_wheat
2593;corn
6530;soybean
57;corn
1029;winter_wheat
2832;soybean
3642;corn
330;corn
646;cotton
5906;soybean
4325;soybean
6658;corn
513;winter_wheat
49;cotton
2574;soybean
4541;corn
5394;winter_wheat
4660;soybean
6023;soybean
689;soybean
1664;corn
4345;corn
6420;soybean
3461;winter_wheat
5688;corn
4664;soybean
2963;soybean
6348;soybean
5001;winter_wheat
1178;cotton
3348;cotton
6978;soybean
6109;corn
634;corn
1674;corn
2592;corn
6525;soybean
2110;soybean
4606;soybean
2694;corn
3862;soybean
6057;soybean
5468;winter_wheat
3867;soybean
598;corn
5801;corn
1220;cotton
6297;corn
3767;corn
6229;corn
3585;rice
5196;winter_wheat
2389;soybean
3448;cotton
3311;winter_wheat
1961;corn
2094;corn
5527;winter_wheat
4441;corn
6278;corn
5812;soybean
5846;soybean
1042;winter_wheat
6540;soybean
4175;corn
145;soybean
2083;corn
1023;soybean
3577;rice
5860;soybean
6492;soybean
6692;soybean
4505;corn
304;soybean
1802;corn
2100;soybean
4791;winter_wheat
4233;soybean
2791;soybean
1472;winter_wheat
6870;soybean
2081;corn
6445;soybean
4497;corn
5492;winter_wheat
4460;corn
1030;winter_wheat
4287;corn
5296;soybean
2233;soybean
2798;soybean
350;soybean
967;winter_wheat
828;soybean
5940;soybean
6651;corn
1443;winter_wheat
6435;soybean
4169;corn
793;soybean
5772;corn
784;winter_wheat
5290;soybean
3428;cotton
292;corn
567;soybean
1619;corn
81;corn
2922;soybean
4678;soybean
4321;corn
