id;Crop
6109;corn
2643;corn
1519;winter_wheat
5950;soybean
671;winter_wheat
3214;cotton
6279;corn
2811;corn
2871;soybean
3401;winter_wheat
3758;corn
1945;corn
5309;soybean
4497;corn
5167;corn
2089;corn
6018;soybean
2833;soybean
1766;corn
487;soybean
4569;soybean
6320;soybean
3537;cotton
3912;soybean
4819;winter_wheat
1668;corn
6027;soybean
3395;cotton
1102;cotton
375;soybean
5099;winter_wheat
3019;soybean
6532;soybean
6769;soybean
980;corn
3105;cotton
1068;winter_wheat
2799;soybean
763;winter_wheat
409;corn
115;soybean
4818;winter_wheat
3195;cotton
37;cotton
6865;soybean
6098;corn
2036;corn
129;corn
1135;cotton
1457;winter_wheat
1643;corn
5744;corn
2599;corn
1521;winter_wheat
5221;corn
1158;winter_wheat
5091;corn
5170;winter_wheat
2876;soybean
1375;winter_wheat
1278;winter_wheat
4929;winter_wheat
5694;corn
1169;cotton
5374;corn
535;soybean
2207;corn
3638;corn
931;winter_wheat
3081;cotton
4264;soybean
5300;winter_wheat
3167;cotton
1607;corn
1516;winter_wheat
5218;corn
1959;corn
5734;corn
1919;corn
50;cotton
5568;corn
1989;corn
5247;soybean
6726;corn
1298;winter_wheat
2483;soybean
3045;cotton
6025;soybean
3723;corn
5155;soybean
4084;corn
3612;rice
3231;cotton
4284;soybean
4996;winter_wheat
3850;soybean
2026;corn
5753;corn
6916;corn
5571;corn
2884;corn
4655;soybean
6187;corn
4109;corn
1047;cotton
6040;soybean
1350;cotton
3542;rice
524;cotton
2780;soybean
5451;winter_wheat
2213;corn
6617;corn
1859;corn
5203;soybean
2357;corn
5912;soybean
4307;corn
3475;cotton
2956;cotton
2631;soybean
1214;winter_wheat
1478;winter_wheat
6800;soybean
1133;cotton
6094;corn
5704;corn
1296;winter_wheat
2041;corn
5143;soybean
955;winter_wheat
1868;corn
6036;soybean
646;cotton
4266;corn
3713;corn
4200;corn
5567;corn
1108;cotton
6692;soybean
1432;cotton
2206;corn
6217;corn
6164;corn
5358;winter_wheat
5018;winter_wheat
4019;soybean
3266;cotton
987;soybean
4531;corn
402;soybean
4937;winter_wheat
1323;winter_wheat
2689;corn
903;winter_wheat
5488;winter_wheat
4354;corn
1486;cotton
3083;cotton
3168;cotton
5714;corn
3743;corn
3571;rice
6215;corn
5972;soybean
5532;winter_wheat
3727;corn
6110;corn
5187;corn
628;winter_wheat
3062;cotton
125;soybean
5149;soybean
5785;corn
6420;soybean
3102;cotton
4867;winter_wheat
5151;winter_wheat
6832;corn
5301;winter_wheat
3646;corn
2804;corn
1307;cotton
5855;soybean
6172;corn
4510;corn
1511;winter_wheat
1267;cotton
4157;corn
712;soybean
4252;soybean
2173;corn
4426;corn
6225;corn
1981;corn
4816;winter_wheat
2165;corn
4701;soybean
2506;corn
3301;cotton
3309;cotton
1618;corn
4386;corn
3926;soybean
2850;corn
2842;corn
2068;soybean
519;corn
6426;soybean
2904;soybean
1663;corn
6885;soybean
1842;corn
2074;soybean
390;corn
3934;soybean
4665;soybean
4859;winter_wheat
122;soybean
4120;corn
6507;soybean
4855;winter_wheat
1440;winter_wheat
3993;corn
4191;corn
2615;soybean
4247;soybean
3788;soybean
6227;corn
3281;cotton
837;winter_wheat
144;soybean
3269;cotton
5873;soybean
33;rice
4213;soybean
4999;winter_wheat
874;winter_wheat
425;winter_wheat
244;soybean
1554;corn
4421;corn
1595;corn
5869;soybean
5463;winter_wheat
5938;soybean
642;cotton
4061;corn
4642;soybean
3208;cotton
65;soybean
755;winter_wheat
1534;corn
5858;soybean
2895;corn
4793;winter_wheat
135;corn
3000;cotton
659;winter_wheat
5941;soybean
6803;soybean
2704;corn
6240;corn
1276;winter_wheat
4181;corn
6878;soybean
5299;winter_wheat
1673;corn
6347;soybean
6296;corn
2431;corn
6592;corn
4509;corn
4752;winter_wheat
4292;soybean
541;winter_wheat
809;winter_wheat
5450;winter_wheat
3851;soybean
3271;cotton
1760;corn
4146;corn
2772;corn
6387;soybean
1913;corn
3991;soybean
894;winter_wheat
4080;corn
6146;corn
1830;corn
5215;corn
533;soybean
2527;soybean
3065;cotton
856;corn
1772;corn
6757;corn
4485;corn
1958;corn
6093;corn
156;soybean
2611;soybean
4496;corn
3131;cotton
1635;corn
1581;corn
4814;winter_wheat
2485;soybean
5892;soybean
3097;cotton
6012;soybean
3635;corn
6294;corn
1622;corn
2602;corn
1205;winter_wheat
2020;corn
5683;corn
3650;rice
5279;winter_wheat
523;cotton
4257;soybean
5505;winter_wheat
1938;corn
6228;corn
2632;soybean
1114;winter_wheat
2369;corn
5943;soybean
2702;corn
2227;soybean
5945;soybean
3911;soybean
6020;soybean
4358;corn
2423;corn
6502;soybean
619;winter_wheat
4147;corn
1628;corn
5929;soybean
2157;corn
6907;soybean
3979;soybean
3853;soybean
1712;corn
1759;corn
6587;corn
6284;corn
4303;soybean
174;soybean
6079;corn
480;cotton
959;winter_wheat
5915;soybean
1363;winter_wheat
1567;corn
4460;corn
2042;corn
5538;winter_wheat
705;winter_wheat
5030;winter_wheat
1157;winter_wheat
2444;soybean
942;soybean
5503;winter_wheat
6277;corn
1380;winter_wheat
1897;corn
2176;corn
4860;winter_wheat
3749;corn
6896;soybean
246;soybean
2389;soybean
1023;soybean
1669;corn
1801;corn
5269;winter_wheat
1694;corn
4168;corn
297;corn
395;soybean
3686;corn
3504;cotton
3460;cotton
5548;winter_wheat
5267;winter_wheat
4727;soybean
6449;soybean
2890;corn
1878;corn
4806;winter_wheat
299;soybean
140;soybean
677;corn
1939;corn
1458;cotton
2183;soybean
173;soybean
6384;soybean
3909;soybean
6689;soybean
6037;soybean
1735;corn
6374;soybean
4451;corn
2896;corn
6290;corn
6685;corn
2436;corn
1682;corn
2352;soybean
4176;corn
5787;corn
5879;soybean
5765;corn
1545;corn
2080;corn
3769;corn
6436;soybean
5195;winter_wheat
2960;cotton
3648;rice
5156;soybean
4674;soybean
2223;corn
2136;soybean
6700;corn
3044;cotton
559;corn
2818;corn
4575;soybean
2740;soybean
3021;soybean
1664;corn
3249;cotton
5054;winter_wheat
3428;cotton
5456;winter_wheat
1698;corn
1500;cotton
1527;corn
592;winter_wheat
2395;soybean
2745;soybean
5303;winter_wheat
1799;corn
1880;corn
1295;winter_wheat
1325;winter_wheat
790;corn
4350;corn
2095;soybean
598;corn
4059;corn
5335;soybean
1239;winter_wheat
512;winter_wheat
1456;winter_wheat
5141;soybean
5528;winter_wheat
1608;corn
1509;winter_wheat
3091;cotton
315;soybean
476;corn
4661;soybean
5752;corn
3282;winter_wheat
606;soybean
4245;soybean
4225;soybean
3626;corn
2158;corn
4430;corn
2983;soybean
1089;winter_wheat
2710;corn
1941;corn
1019;soybean
4179;corn
5244;corn
5371;soybean
1414;cotton
5161;soybean
2709;corn
6124;corn
5922;soybean
2442;corn
1311;cotton
6521;soybean
208;soybean
1202;winter_wheat
4651;soybean
1757;corn
3871;soybean
2355;corn
6478;soybean
1056;cotton
1972;corn
290;corn
1569;corn
1778;corn
5881;soybean
307;soybean
604;cotton
5589;corn
2568;soybean
2017;corn
2012;corn
5919;soybean
1190;winter_wheat
3060;cotton
6664;corn
2360;corn
6306;soybean
5512;winter_wheat
1795;corn
4995;winter_wheat
5549;winter_wheat
4486;corn
4672;soybean
2570;soybean
686;soybean
2396;corn
4566;cotton
6533;soybean
3455;winter_wheat
2747;soybean
4704;soybean
3209;cotton
5638;corn
857;soybean
4547;cotton
2260;corn
6174;corn
4381;corn
3845;soybean
3941;soybean
2700;corn
4044;soybean
2638;soybean
622;winter_wheat
4625;soybean
454;winter_wheat
1854;corn
1419;cotton
3921;soybean
5432;soybean
3469;cotton
4003;corn
4495;corn
2200;corn
4086;corn
4014;soybean
744;soybean
4804;winter_wheat
2025;corn
6658;corn
6764;soybean
364;corn
4666;soybean
5501;winter_wheat
3550;rice
5804;corn
113;soybean
5908;soybean
4383;corn
1620;corn
6565;corn
539;winter_wheat
2111;soybean
3667;corn
5380;winter_wheat
3230;cotton
4884;winter_wheat
557;corn
2263;corn
6503;soybean
3032;cotton
4692;soybean
1513;winter_wheat
3784;soybean
6005;soybean
5775;corn
3254;cotton
2181;soybean
6526;soybean
2936;cotton
4097;corn
2193;soybean
1479;winter_wheat
1732;corn
2393;soybean
3847;soybean
6224;corn
353;corn
3653;rice
3808;soybean
5359;winter_wheat
648;soybean
5084;winter_wheat
1085;winter_wheat
1230;cotton
2419;corn
1083;winter_wheat
6548;soybean
1864;corn
5478;winter_wheat
3340;cotton
5868;soybean
6740;corn
1035;winter_wheat
1180;cotton
2967;cotton
6535;soybean
6434;soybean
4290;corn
5058;winter_wheat
6332;soybean
5586;corn
1079;winter_wheat
5065;winter_wheat
5232;soybean
4466;corn
70;soybean
1010;winter_wheat
2672;corn
1240;winter_wheat
4355;corn
5224;corn
844;winter_wheat
5370;winter_wheat
10;rice
6603;corn
2966;cotton
3202;cotton
2525;soybean
5822;soybean
2167;corn
4820;winter_wheat
6963;soybean
6770;soybean
6652;corn
3296;cotton
1223;cotton
2217;corn
1825;corn
3458;cotton
3388;cotton
2138;soybean
6749;soybean
805;winter_wheat
4103;corn
2603;corn
5440;winter_wheat
814;winter_wheat
5194;soybean
6505;soybean
6605;corn
4656;soybean
5166;soybean
1631;corn
6729;corn
6661;corn
5214;corn
4268;corn
5090;corn
6858;soybean
6898;corn
323;corn
5814;soybean
698;winter_wheat
3063;cotton
6815;soybean
6568;soybean
5116;soybean
126;corn
970;winter_wheat
3408;cotton
4897;winter_wheat
5644;corn
4849;winter_wheat
5017;winter_wheat
4171;corn
1006;winter_wheat
5579;corn
1156;winter_wheat
4436;corn
5315;winter_wheat
991;soybean
4349;corn
4720;soybean
518;corn
3671;corn
4288;soybean
268;soybean
5899;soybean
4136;corn
4311;corn
1490;cotton
6736;corn
191;corn
1021;soybean
4385;corn
6400;soybean
1024;winter_wheat
6949;soybean
892;soybean
904;winter_wheat
6674;corn
6520;soybean
6209;corn
5200;winter_wheat
775;winter_wheat
1920;corn
815;winter_wheat
514;winter_wheat
3212;cotton
1979;corn
4847;winter_wheat
1809;corn
4357;corn
5330;soybean
5168;winter_wheat
6419;soybean
5248;soybean
1197;winter_wheat
447;soybean
1330;winter_wheat
3025;corn
5220;winter_wheat
5006;winter_wheat
3092;cotton
5652;corn
836;winter_wheat
6702;corn
3308;cotton
1000;winter_wheat
1840;corn
6366;soybean
2607;soybean
3886;soybean
4471;corn
1418;cotton
1848;corn
432;winter_wheat
2832;soybean
2215;corn
3524;cotton
6383;soybean
399;soybean
1956;corn
6759;corn
3444;cotton
66;soybean
6946;soybean
1889;corn
2043;corn
3660;corn
5038;winter_wheat
5443;corn
2412;corn
6242;corn
999;winter_wheat
2101;soybean
4161;corn
5461;winter_wheat
1650;corn
109;soybean
4812;winter_wheat
3329;cotton
1912;corn
1367;winter_wheat
5305;winter_wheat
2727;corn
2917;soybean
3494;cotton
426;winter_wheat
1817;corn
668;winter_wheat
3152;cotton
2629;soybean
1518;winter_wheat
3903;soybean
4914;winter_wheat
2130;corn
2831;soybean
1300;winter_wheat
4038;corn
4593;soybean
847;winter_wheat
1843;corn
2248;corn
3116;cotton
6107;corn
6862;soybean
2880;soybean
4077;corn
3885;soybean
5126;winter_wheat
6844;soybean
526;soybean
1067;winter_wheat
5056;winter_wheat
5989;soybean
2280;corn
1561;corn
1911;corn
3495;cotton
4893;winter_wheat
77;corn
6979;corn
4326;corn
2456;soybean
2308;soybean
5475;winter_wheat
4578;soybean
6826;soybean
1894;corn
4686;soybean
6514;soybean
1320;winter_wheat
365;corn
3274;cotton
6453;soybean
6291;corn
5588;corn
4739;winter_wheat
3838;soybean
5823;soybean
4913;winter_wheat
4786;winter_wheat
3324;cotton
3074;cotton
100;corn
3354;cotton
334;soybean
1965;corn
5910;soybean
6771;soybean
6890;soybean
6407;soybean
2789;soybean
2559;corn
3200;cotton
1632;corn
6761;corn
5577;corn
3691;corn
2985;soybean
3658;corn
5773;corn
3970;soybean
6926;soybean
1015;soybean
4545;corn
1441;winter_wheat
5070;winter_wheat
5336;winter_wheat
417;soybean
4360;corn
167;corn
762;winter_wheat
3768;corn
2314;corn
2037;corn
6298;corn
893;winter_wheat
439;winter_wheat
2033;corn
2958;cotton
1988;corn
325;corn
1520;winter_wheat
5128;corn
6127;corn
2113;soybean
4636;soybean
899;winter_wheat
2717;soybean
6541;soybean
3466;cotton
2586;soybean
5759;corn
2337;corn
2840;soybean
5613;corn
5604;corn
3565;rice
760;winter_wheat
3409;cotton
4846;winter_wheat
2082;corn
1739;corn
5285;winter_wheat
1761;corn
2086;corn
108;soybean
6956;soybean
6226;corn
5162;soybean
2214;corn
2628;soybean
3379;cotton
3998;soybean
4015;soybean
1448;winter_wheat
6178;corn
6142;corn
1326;winter_wheat
6207;corn
5083;winter_wheat
5003;winter_wheat
1195;winter_wheat
1966;corn
4001;soybean
3030;soybean
1982;corn
1538;corn
6967;soybean
5680;corn
2542;soybean
3830;soybean
6183;corn
5259;corn
2170;corn
2986;soybean
6601;corn
4760;winter_wheat
252;soybean
4363;corn
996;winter_wheat
2270;soybean
1281;winter_wheat
4504;corn
1706;corn
4189;corn
6760;corn
4522;corn
1768;corn
2667;corn
3510;cotton
6656;corn
2319;corn
5400;winter_wheat
6659;corn
6589;corn
221;corn
2989;soybean
1610;corn
1059;cotton
1470;winter_wheat
792;corn
1501;cotton
4758;winter_wheat
3109;cotton
6009;soybean
2435;corn
6171;corn
2244;corn
474;corn
2669;corn
1162;winter_wheat
6968;soybean
737;cotton
3513;winter_wheat
2644;corn
4301;corn
4777;winter_wheat
2049;corn
2685;corn
2276;corn
2774;corn
2786;soybean
483;cotton
4348;corn
6820;soybean
2528;soybean
2474;corn
3895;soybean
3624;corn
6456;soybean
4503;corn
5969;soybean
2869;soybean
5837;soybean
3473;winter_wheat
3976;soybean
4648;soybean
6713;corn
3829;soybean
4153;corn
3581;rice
3416;cotton
2085;corn
6566;corn
6295;corn
4468;corn
6335;soybean
6470;soybean
3056;cotton
6259;corn
3314;cotton
4114;corn
6481;soybean
813;winter_wheat
3958;soybean
4917;winter_wheat
2838;soybean
907;winter_wheat
2254;corn
6268;corn
2503;soybean
817;winter_wheat
4062;corn
6395;soybean
187;soybean
1387;cotton
1339;cotton
4663;soybean
722;winter_wheat
3540;rice
4552;cotton
5810;soybean
4542;corn
440;winter_wheat
1099;cotton
2287;corn
6231;corn
4273;corn
3954;soybean
2409;corn
3595;rice
2992;soybean
6873;soybean
2166;corn
1410;winter_wheat
859;soybean
1430;cotton
1174;cotton
6728;corn
1066;winter_wheat
5657;corn
6021;soybean
6238;corn
270;soybean
1450;winter_wheat
1838;corn
6445;soybean
571;soybean
5408;winter_wheat
3177;cotton
632;winter_wheat
2744;soybean
71;soybean
3476;winter_wheat
4736;winter_wheat
5520;winter_wheat
4776;winter_wheat
793;soybean
3489;cotton
5878;soybean
2370;corn
2526;soybean
6670;corn
4590;soybean
965;winter_wheat
4305;corn
5059;winter_wheat
331;soybean
6710;corn
4306;corn
4574;soybean
4479;corn
3037;cotton
3079;cotton
2056;soybean
542;winter_wheat
6971;soybean
6056;soybean
2863;soybean
6673;corn
564;cotton
5716;corn
2856;corn
4378;corn
3893;soybean
6564;corn
2211;corn
491;soybean
4214;soybean
3868;soybean
876;winter_wheat
832;winter_wheat
2361;corn
4023;soybean
3894;soybean
6304;soybean
4764;winter_wheat
42;cotton
5800;corn
6196;corn
4082;corn
5790;corn
2596;corn
6798;soybean
3680;corn
5832;soybean
3377;cotton
1439;winter_wheat
5429;winter_wheat
291;corn
6111;corn
5486;winter_wheat
2338;corn
3861;soybean
38;cotton
2574;soybean
5001;winter_wheat
787;corn
1263;cotton
373;soybean
5272;corn
738;cotton
1808;corn
4555;cotton
2141;soybean
4610;soybean
3695;corn
6391;soybean
4705;soybean
1553;corn
5079;corn
5917;soybean
209;soybean
2618;soybean
5617;corn
1702;corn
3910;soybean
287;corn
1829;corn
3602;rice
1405;winter_wheat
4144;corn
4066;corn
6540;soybean
4129;corn
3615;rice
3714;corn
3988;soybean
2595;corn
1550;corn
4600;soybean
2135;corn
2653;corn
4997;winter_wheat
6893;soybean
2399;corn
5667;corn
176;soybean
4647;soybean
152;soybean
1288;winter_wheat
4620;soybean
3015;cotton
1369;winter_wheat
1590;corn
4209;corn
567;soybean
803;winter_wheat
4126;corn
5327;winter_wheat
1875;corn
2583;soybean
2371;corn
5738;corn
3721;corn
4582;soybean
4042;soybean
2807;corn
581;winter_wheat
6338;soybean
5275;soybean
3843;soybean
6519;soybean
2608;soybean
5211;soybean
405;soybean
5926;soybean
3059;cotton
2691;corn
3704;corn
110;soybean
6711;corn
1018;soybean
6730;corn
5983;soybean
2094;corn
2443;corn
4053;corn
4263;soybean
2310;soybean
6108;corn
2750;soybean
607;soybean
3779;corn
3702;corn
4478;corn
368;soybean
596;corn
44;cotton
1798;corn
741;soybean
3441;cotton
5563;corn
1594;corn
2584;soybean
1819;corn
4300;soybean
4118;corn
1246;winter_wheat
3310;cotton
3652;rice
1238;winter_wheat
637;corn
546;winter_wheat
6364;soybean
478;corn
51;cotton
1253;winter_wheat
5172;soybean
3280;cotton
6563;corn
1794;corn
6250;corn
1461;cotton
5566;corn
2346;corn
4721;soybean
6498;soybean
4963;winter_wheat
3307;cotton
6957;soybean
427;winter_wheat
2637;soybean
723;winter_wheat
6976;soybean
5749;corn
3630;corn
5821;soybean
4164;corn
521;corn
2458;soybean
2822;soybean
2666;corn
5630;corn
758;winter_wheat
5768;corn
2759;corn
4632;soybean
4006;soybean
2097;soybean
2693;corn
1009;winter_wheat
1247;winter_wheat
4254;soybean
2349;soybean
2834;soybean
1476;winter_wheat
2620;soybean
3123;cotton
2289;corn
5585;corn
3771;corn
1512;winter_wheat
871;winter_wheat
4448;corn
3584;rice
623;winter_wheat
6899;soybean
5954;soybean
2318;corn
2658;corn
2715;soybean
4067;corn
3762;corn
2013;corn
2849;corn
4319;corn
4633;soybean
6952;soybean
1151;winter_wheat
6001;soybean
4255;soybean
4780;winter_wheat
4935;winter_wheat
6669;corn
305;soybean
652;soybean
2481;corn
6181;corn
6901;soybean
4750;winter_wheat
2790;soybean
3752;corn
493;soybean
2459;soybean
4570;soybean
5615;corn
1658;corn
4216;soybean
5778;corn
1536;corn
6140;corn
4382;corn
2494;soybean
3165;winter_wheat
2987;cotton
4869;winter_wheat
3579;rice
4640;soybean
105;soybean
3679;corn
3901;soybean
6638;corn
1762;corn
6104;corn
1683;corn
266;corn
4293;soybean
2278;corn
2066;soybean
5268;soybean
3711;corn
1598;corn
5405;winter_wheat
3186;winter_wheat
2225;corn
2977;cotton
2905;soybean
4336;corn
3817;soybean
3600;rice
6704;soybean
4594;soybean
231;corn
554;winter_wheat
6121;corn
5629;corn
665;winter_wheat
3265;cotton
3355;cotton
34;rice
6701;corn
2259;corn
1689;corn
1624;corn
4845;winter_wheat
1436;winter_wheat
386;soybean
5193;soybean
2795;soybean
2594;corn
1551;corn
3196;cotton
6486;soybean
2566;soybean
6819;soybean
54;cotton
2810;corn
3371;cotton
1096;cotton
376;soybean
3532;winter_wheat
919;winter_wheat
3639;corn
4567;soybean
2342;corn
6003;soybean
6905;soybean
6756;corn
1888;corn
6801;soybean
111;soybean
3883;soybean
4941;winter_wheat
1359;cotton
4002;soybean
284;soybean
1745;corn
1373;winter_wheat
4025;corn
749;winter_wheat
4177;corn
2053;corn
2980;soybean
88;soybean
6368;soybean
3234;cotton
4287;corn
726;winter_wheat
6864;soybean
6082;corn
4073;corn
3692;corn
730;winter_wheat
4240;soybean
1008;winter_wheat
4417;corn
6382;soybean
5455;winter_wheat
1879;corn
2641;corn
3302;cotton
3141;cotton
986;soybean
1642;corn
3677;corn
4967;winter_wheat
3419;winter_wheat
4784;winter_wheat
3006;cotton
5;rice
5757;corn
3905;soybean
2433;corn
220;soybean
5675;corn
5666;corn
5550;winter_wheat
1609;corn
508;winter_wheat
6625;corn
1303;cotton
5130;soybean
3463;cotton
4964;winter_wheat
6447;soybean
4861;winter_wheat
3398;cotton
563;cotton
5707;corn
6305;soybean
5055;winter_wheat
80;corn
3908;soybean
2502;soybean
5827;soybean
4881;winter_wheat
2010;corn
1164;winter_wheat
5531;winter_wheat
3487;winter_wheat
237;soybean
2541;soybean
408;corn
2544;soybean
6023;soybean
1293;winter_wheat
4936;winter_wheat
3261;cotton
4185;corn
5997;soybean
4931;winter_wheat
3803;soybean
1968;corn
2676;soybean
3305;cotton
3567;rice
5415;winter_wheat
3601;rice
3777;corn
2619;soybean
3657;corn
2364;corn
3622;corn
658;soybean
2823;soybean
902;winter_wheat
3800;soybean
1203;winter_wheat
5740;corn
733;winter_wheat
3724;corn
5653;corn
6080;corn
4131;corn
6551;soybean
4389;corn
2233;soybean
5839;soybean
1711;corn
4137;corn
3956;corn
6572;corn
1596;corn
322;corn
4197;corn
3573;rice
883;corn
4689;soybean
4716;soybean
5719;corn
2501;soybean
62;corn
5695;corn
112;soybean
2077;corn
1855;corn
5339;winter_wheat
5897;soybean
5406;winter_wheat
5148;soybean
1562;corn
5121;soybean
5964;soybean
5123;soybean
6861;soybean
3802;soybean
481;cotton
3370;cotton
1831;corn
302;soybean
159;corn
3411;cotton
3112;cotton
5157;soybean
1508;winter_wheat
168;soybean
4505;corn
2295;corn
5062;winter_wheat
2959;cotton
6379;soybean
560;corn
5845;soybean
316;soybean
6562;corn
3042;soybean
3554;rice
1900;corn
3210;cotton
6698;corn
1082;winter_wheat
2735;corn
5616;corn
4839;winter_wheat
5382;winter_wheat
3221;cotton
3585;rice
2605;corn
3125;cotton
3336;winter_wheat
3333;cotton
5431;winter_wheat
6983;soybean
795;soybean
4055;corn
6937;soybean
2660;corn
1152;winter_wheat
5483;winter_wheat
6229;corn
5087;winter_wheat
4550;cotton
1189;cotton
1308;cotton
3225;cotton
6671;corn
2548;corn
1751;corn
6783;soybean
5720;corn
954;winter_wheat
3048;soybean
4809;winter_wheat
840;winter_wheat
5436;winter_wheat
1601;corn
3781;soybean
4694;soybean
5072;winter_wheat
1837;corn
1652;corn
1313;cotton
5246;soybean
2320;corn
3552;rice
5951;soybean
1530;corn
4887;winter_wheat
2671;corn
3642;corn
1836;corn
4557;cotton
2478;corn
2721;soybean
4815;winter_wheat
6303;soybean
4538;corn
312;soybean
4474;corn
4455;corn
6644;corn
4546;cotton
4012;soybean
1287;winter_wheat
964;winter_wheat
1182;cotton
5216;soybean
6425;soybean
3220;cotton
4143;corn
4057;corn
6786;soybean
2061;soybean
2299;corn
3738;corn
4243;soybean
1612;corn
3385;cotton
6776;soybean
2303;corn
913;soybean
5258;corn
1741;corn
4295;corn
556;corn
4282;corn
2417;corn
5312;winter_wheat
3429;cotton
4932;winter_wheat
5799;corn
875;winter_wheat
6451;soybean
1321;winter_wheat
6910;soybean
3534;winter_wheat
1390;cotton
3533;cotton
6516;soybean
3541;rice
2859;corn
6906;soybean
419;soybean
2116;soybean
3384;cotton
6459;soybean
354;corn
1379;winter_wheat
2814;corn
4470;corn
3654;rice
2238;corn
166;corn
819;winter_wheat
3672;corn
473;winter_wheat
937;corn
842;winter_wheat
6274;corn
5325;winter_wheat
3643;corn
5342;winter_wheat
5453;winter_wheat
5656;corn
6496;soybean
4988;winter_wheat
3757;corn
1163;winter_wheat
693;winter_wheat
2430;corn
393;corn
6974;soybean
2451;soybean
3339;winter_wheat
1556;corn
5674;corn
6044;soybean
4125;corn
5955;soybean
6837;soybean
5048;winter_wheat
5138;corn
5684;corn
5789;corn
3047;soybean
1756;corn
561;cotton
2730;corn
